,BidPrice-I-XCHNG,BidVolume-I-XCHNG,AskPrice-I-XCHNG,AskVolume-I-XCHNG,BidPrice-Z-XCHNG,BidVolume-Z-XCHNG,AskPrice-Z-XCHNG,AskVolume-Z-XCHNG
2018-01-12 11:05:00,131.6,87.0,131.9,75.0,131.35,22.0,132.1,27.0
2018-01-12 11:10:00,131.65,77.0,131.9,75.0,131.35,20.0,132.15,23.0
2018-01-12 11:15:00,131.70000000000002,67.0,132.0,66.0,131.35,17.0,132.1,21.0
2018-01-12 11:20:00,131.70000000000002,80.0,132.0,75.0,131.25,21.0,132.1,24.0
2018-01-12 11:25:00,131.6,82.0,131.95000000000002,73.0,130.95000000000002,22.0,131.9,26.0
2018-01-12 11:30:00,131.70000000000002,77.0,132.05,75.0,131.0,26.0,131.95000000000002,25.0
2018-01-12 11:35:00,131.45000000000002,79.0,131.75,86.0,130.85,27.0,131.75,32.0
2018-01-12 11:40:00,131.65,90.0,131.95000000000002,85.0,131.1,28.0,131.95000000000002,32.0
2018-01-12 11:45:00,131.35,94.0,131.65,87.0,131.1,33.0,131.9,32.0
2018-01-12 11:50:00,131.55,83.0,131.85,93.0,130.9,33.0,131.75,31.0
2018-01-12 11:55:00,131.8,101.0,132.1,105.0,131.0,41.0,131.85,32.0
2018-01-12 12:00:00,131.75,95.0,132.05,99.0,131.20000000000002,39.0,132.0,29.0
2018-01-12 12:05:00,131.4,102.0,131.65,115.0,131.05,46.0,131.8,36.0
2018-01-12 12:10:00,131.15,103.0,131.45000000000002,111.0,130.8,43.0,131.65,34.0
2018-01-12 12:15:00,131.3,106.0,131.65,109.0,131.0,45.0,131.9,34.0
2018-01-12 12:20:00,131.55,102.0,131.85,109.0,131.1,38.0,131.9,34.0
2018-01-12 12:25:00,131.35,118.0,131.65,112.0,130.85,42.0,131.75,36.0
2018-01-12 12:30:00,131.3,107.0,131.65,111.0,130.95000000000002,41.0,131.8,31.0
2018-01-12 12:35:00,131.6,102.0,131.85,112.0,131.15,40.0,131.95000000000002,28.0
2018-01-12 12:40:00,131.45000000000002,119.0,131.75,96.0,130.9,37.0,131.75,30.0
2018-01-12 12:45:00,131.6,106.0,131.9,98.0,131.15,33.0,132.05,32.0
2018-01-12 12:50:00,131.5,105.0,131.85,103.0,131.1,34.0,131.95000000000002,32.0
2018-01-12 12:55:00,131.4,105.0,131.70000000000002,108.0,131.15,36.0,131.95000000000002,32.0
2018-01-12 13:00:00,131.20000000000002,116.0,131.45000000000002,116.0,131.35,40.0,132.1,36.0
2018-01-12 13:05:00,131.3,102.0,131.55,125.0,131.3,41.0,132.0,38.0
2018-01-12 13:10:00,130.95000000000002,99.0,131.20000000000002,114.0,131.25,39.0,131.95000000000002,39.0
2018-01-12 13:15:00,131.05,113.0,131.35,109.0,131.3,38.0,132.05,43.0
2018-01-12 13:20:00,131.15,103.0,131.4,112.0,131.25,36.0,132.05,41.0
2018-01-12 13:25:00,131.15,99.0,131.45000000000002,109.0,131.25,39.0,132.05,41.0
2018-01-12 13:30:00,131.05,93.0,131.35,97.0,131.20000000000002,36.0,132.0,35.0
2018-01-12 13:35:00,131.1,97.0,131.4,93.0,131.20000000000002,37.0,132.0,34.0
2018-01-12 13:40:00,131.25,105.0,131.55,99.0,131.3,39.0,132.1,39.0
2018-01-12 13:45:00,131.5,109.0,131.75,98.0,131.35,37.0,132.20000000000002,40.0
2018-01-12 13:50:00,131.25,104.0,131.55,90.0,131.3,34.0,132.15,36.0
2018-01-12 13:55:00,131.20000000000002,106.0,131.55,90.0,131.55,32.0,132.4,34.0
2018-01-12 14:00:00,131.15,85.0,131.45000000000002,92.0,131.45000000000002,30.0,132.25,30.0
2018-01-12 14:05:00,131.15,88.0,131.45000000000002,97.0,131.20000000000002,32.0,132.05,31.0
2018-01-12 14:10:00,131.15,86.0,131.45000000000002,96.0,130.9,30.0,131.75,28.0
2018-01-12 14:15:00,131.4,91.0,131.70000000000002,92.0,131.35,33.0,132.20000000000002,27.0
2018-01-12 14:20:00,131.45000000000002,82.0,131.8,91.0,131.6,29.0,132.55,27.0
2018-01-12 14:25:00,131.45000000000002,87.0,131.8,88.0,131.65,28.0,132.55,29.0
2018-01-12 14:30:00,131.55,85.0,131.9,96.0,131.6,30.0,132.5,32.0
2018-01-12 14:35:00,131.55,98.0,131.9,110.0,131.35,32.0,132.35,38.0
2018-01-12 14:40:00,131.5,104.0,131.9,109.0,131.25,32.0,132.3,39.0
2018-01-12 14:45:00,131.55,104.0,131.9,98.0,131.0,33.0,132.0,36.0
2018-01-12 14:50:00,131.45000000000002,118.0,131.8,110.0,131.0,39.0,131.9,38.0
2018-01-12 14:55:00,131.25,120.0,131.6,99.0,131.0,33.0,132.0,39.0
2018-01-12 15:00:00,131.20000000000002,127.0,131.55,109.0,130.65,37.0,131.65,45.0
2018-01-12 15:05:00,131.1,119.0,131.4,110.0,130.70000000000002,33.0,131.6,45.0
2018-01-12 15:10:00,131.1,118.0,131.45000000000002,116.0,130.65,33.0,131.65,45.0
2018-01-12 15:15:00,131.15,111.0,131.5,111.0,130.70000000000002,33.0,131.65,40.0
2018-01-12 15:20:00,131.20000000000002,111.0,131.5,109.0,130.75,31.0,131.6,41.0
2018-01-12 15:25:00,131.20000000000002,95.0,131.5,104.0,130.5,27.0,131.4,37.0
2018-01-12 15:30:00,131.25,96.0,131.65,99.0,130.6,27.0,131.70000000000002,39.0
2018-01-12 15:35:00,131.25,100.0,131.65,102.0,130.70000000000002,30.0,131.75,37.0
2018-01-12 15:40:00,131.4,82.0,131.75,99.0,130.9,28.0,131.9,33.0
2018-01-12 15:45:00,131.3,82.0,131.6,97.0,130.70000000000002,30.0,131.65,29.0
2018-01-12 15:50:00,131.3,94.0,131.65,109.0,131.0,32.0,131.95000000000002,30.0
2018-01-12 15:55:00,131.0,98.0,131.3,107.0,130.75,31.0,131.6,30.0
2018-01-12 16:00:00,131.15,104.0,131.5,116.0,130.75,36.0,131.65,30.0
2018-01-12 16:05:00,131.4,102.0,131.75,104.0,131.0,38.0,131.95000000000002,28.0
2018-01-12 16:10:00,131.4,117.0,131.70000000000002,105.0,131.05,43.0,132.0,33.0
2018-01-12 16:15:00,131.15,113.0,131.5,112.0,131.05,38.0,132.1,36.0
2018-01-12 16:20:00,131.15,118.0,131.5,113.0,130.85,42.0,131.8,35.0
2018-01-12 16:25:00,131.20000000000002,125.0,131.5,114.0,130.9,47.0,131.75,34.0
2018-01-12 16:30:00,131.5,109.0,131.8,112.0,131.1,41.0,131.95000000000002,31.0
2018-01-12 16:35:00,131.5,108.0,131.8,107.0,131.3,37.0,132.15,33.0
2018-01-12 16:40:00,131.5,100.0,131.8,98.0,131.45000000000002,35.0,132.3,31.0
2018-01-12 16:45:00,131.45000000000002,103.0,131.75,103.0,131.4,36.0,132.25,33.0
2018-01-12 16:50:00,131.55,109.0,131.9,109.0,131.4,39.0,132.35,31.0
2018-01-12 16:55:00,131.6,141.0,131.95000000000002,115.0,131.6,45.0,132.6,39.0
2018-01-12 17:00:00,131.55,133.0,131.9,122.0,131.4,44.0,132.4,37.0
2018-01-12 17:05:00,131.4,144.0,131.8,128.0,131.05,47.0,132.15,38.0
2018-01-12 17:10:00,131.3,165.0,131.65,129.0,130.9,50.0,132.0,45.0
2018-01-12 17:15:00,131.5,141.0,131.85,136.0,131.0,42.0,132.05,44.0
2018-01-12 17:20:00,131.35,134.0,131.75,139.0,130.85,43.0,131.9,44.0
2018-01-12 17:25:00,131.5,129.0,131.85,159.0,130.85,44.0,131.95000000000002,47.0
2018-01-12 17:30:00,131.6,128.0,132.0,156.0,131.15,49.0,132.20000000000002,45.0
2018-01-12 17:35:00,131.5,115.0,131.9,140.0,131.1,42.0,132.20000000000002,38.0
2018-01-12 17:40:00,131.55,112.0,131.9,148.0,131.3,45.0,132.25,42.0
2018-01-12 17:45:00,131.5,129.0,131.85,140.0,131.5,46.0,132.5,46.0
2018-01-12 17:50:00,131.4,133.0,131.75,149.0,131.15,49.0,132.1,48.0
2018-01-12 17:55:00,131.4,132.0,131.75,146.0,131.0,49.0,132.0,50.0
2018-01-12 18:00:00,131.3,125.0,131.70000000000002,141.0,131.15,42.0,132.20000000000002,48.0
2018-01-12 18:05:00,131.15,109.0,131.5,141.0,131.20000000000002,41.0,132.15,44.0
2018-01-12 18:10:00,131.1,128.0,131.4,159.0,131.35,47.0,132.20000000000002,48.0
2018-01-12 18:15:00,131.35,129.0,131.70000000000002,162.0,131.45000000000002,48.0,132.35,49.0
2018-01-12 18:20:00,131.4,124.0,131.75,184.0,131.20000000000002,49.0,132.25,54.0
2018-01-12 18:25:00,131.4,126.0,131.8,178.0,131.45000000000002,57.0,132.55,52.0
2018-01-12 18:30:00,131.20000000000002,126.0,131.55,157.0,131.3,50.0,132.35,50.0
2018-01-12 18:35:00,131.15,143.0,131.5,161.0,131.5,52.0,132.45000000000002,52.0
2018-01-12 18:40:00,131.1,137.0,131.45000000000002,149.0,131.4,55.0,132.35,47.0
2018-01-12 18:45:00,131.05,125.0,131.35,136.0,131.20000000000002,53.0,132.1,39.0
2018-01-12 18:50:00,131.1,139.0,131.4,159.0,131.25,58.0,132.15,44.0
2018-01-12 18:55:00,131.3,131.0,131.65,170.0,131.35,53.0,132.35,47.0
2018-01-12 19:00:00,131.35,139.0,131.70000000000002,187.0,131.20000000000002,54.0,132.20000000000002,54.0
2018-01-12 19:05:00,131.35,149.0,131.75,182.0,131.15,57.0,132.20000000000002,53.0
2018-01-12 19:10:00,131.55,149.0,131.9,169.0,131.20000000000002,50.0,132.15,55.0
2018-01-12 19:15:00,131.65,145.0,132.0,155.0,131.35,51.0,132.3,50.0
2018-01-12 19:20:00,131.55,146.0,131.9,154.0,131.35,50.0,132.3,49.0
2018-01-12 19:25:00,131.35,144.0,131.70000000000002,155.0,131.15,46.0,132.1,52.0
2018-01-12 19:30:00,131.3,148.0,131.65,139.0,131.05,43.0,131.95000000000002,56.0
2018-01-12 19:35:00,131.20000000000002,159.0,131.55,136.0,131.0,45.0,131.95000000000002,52.0
2018-01-12 19:40:00,131.15,151.0,131.5,123.0,130.85,42.0,131.8,51.0
2018-01-12 19:45:00,131.3,137.0,131.70000000000002,116.0,131.15,38.0,132.15,43.0
2018-01-12 19:50:00,131.3,139.0,131.65,110.0,131.35,39.0,132.3,43.0
2018-01-12 19:55:00,131.3,125.0,131.70000000000002,103.0,131.3,41.0,132.35,37.0
2018-01-12 20:00:00,131.4,139.0,131.75,116.0,131.35,44.0,132.45000000000002,44.0
2018-01-12 20:05:00,131.3,127.0,131.70000000000002,102.0,131.45000000000002,37.0,132.5,38.0
2018-01-12 20:10:00,131.3,112.0,131.65,91.0,131.25,32.0,132.35,35.0
2018-01-12 20:15:00,131.4,112.0,131.75,91.0,131.3,35.0,132.3,34.0
2018-01-12 20:20:00,131.20000000000002,105.0,131.55,97.0,130.95000000000002,34.0,131.95000000000002,34.0
2018-01-12 20:25:00,131.15,116.0,131.5,113.0,131.0,34.0,131.95000000000002,41.0
2018-01-12 20:30:00,131.25,108.0,131.6,111.0,131.05,33.0,132.05,37.0
2018-01-12 20:35:00,131.45000000000002,107.0,131.8,109.0,131.0,32.0,132.0,38.0
2018-01-12 20:40:00,131.45000000000002,120.0,131.8,128.0,131.20000000000002,36.0,132.20000000000002,44.0
2018-01-12 20:45:00,131.55,112.0,131.9,142.0,131.15,41.0,132.05,43.0
2018-01-12 20:50:00,131.55,117.0,131.85,140.0,131.25,39.0,132.15,47.0
2018-01-12 20:55:00,131.45000000000002,123.0,131.75,146.0,131.05,42.0,132.0,47.0
2018-01-12 21:00:00,131.4,129.0,131.75,147.0,131.20000000000002,44.0,132.20000000000002,52.0
2018-01-12 21:05:00,131.55,133.0,131.9,138.0,131.15,43.0,132.20000000000002,55.0
2018-01-12 21:10:00,131.35,136.0,131.75,139.0,130.95000000000002,44.0,132.05,56.0
2018-01-12 21:15:00,131.25,133.0,131.65,143.0,130.9,45.0,131.95000000000002,53.0
2018-01-12 21:20:00,131.35,130.0,131.70000000000002,155.0,131.05,53.0,132.1,52.0
2018-01-12 21:25:00,131.45000000000002,135.0,131.85,145.0,130.9,53.0,132.05,52.0
2018-01-12 21:30:00,131.3,142.0,131.70000000000002,151.0,130.8,52.0,131.9,51.0
2018-01-12 21:35:00,131.25,138.0,131.65,136.0,130.6,48.0,131.75,51.0
2018-01-12 21:40:00,131.5,124.0,131.9,136.0,130.55,46.0,131.70000000000002,45.0
2018-01-12 21:45:00,131.25,135.0,131.65,149.0,130.45000000000002,46.0,131.55,52.0
2018-01-12 21:50:00,131.65,152.0,132.05,144.0,130.75,48.0,131.95000000000002,57.0
2018-01-12 21:55:00,131.6,161.0,132.0,137.0,130.8,50.0,132.05,53.0
2018-01-12 22:00:00,131.6,153.0,132.05,144.0,130.75,49.0,132.05,57.0
2018-01-12 22:05:00,131.55,138.0,131.95000000000002,154.0,130.8,49.0,132.0,52.0
2018-01-12 22:10:00,131.8,143.0,132.25,145.0,131.1,48.0,132.4,52.0
2018-01-12 22:15:00,131.6,144.0,132.0,129.0,130.9,45.0,132.1,49.0
2018-01-12 22:20:00,131.85,136.0,132.25,125.0,131.1,41.0,132.20000000000002,44.0
2018-01-12 22:25:00,131.85,121.0,132.20000000000002,120.0,131.20000000000002,36.0,132.25,42.0
2018-01-12 22:30:00,131.8,131.0,132.15,134.0,131.05,41.0,132.05,44.0
2018-01-12 22:35:00,131.9,126.0,132.20000000000002,132.0,131.3,39.0,132.25,43.0
2018-01-12 22:40:00,131.70000000000002,108.0,132.0,127.0,130.8,37.0,131.70000000000002,39.0
2018-01-12 22:45:00,131.85,110.0,132.20000000000002,115.0,130.95000000000002,35.0,131.9,40.0
2018-01-12 22:50:00,131.65,120.0,132.0,117.0,131.15,41.0,132.1,35.0
2018-01-12 22:55:00,131.65,132.0,132.0,118.0,131.35,40.0,132.3,41.0
2018-01-12 23:00:00,131.45000000000002,143.0,131.8,131.0,131.25,43.0,132.25,45.0
2018-01-12 23:05:00,131.65,158.0,132.05,132.0,131.35,50.0,132.4,47.0
2018-01-12 23:10:00,131.70000000000002,150.0,132.1,131.0,131.45000000000002,45.0,132.5,47.0
2018-01-12 23:15:00,131.70000000000002,157.0,132.1,137.0,131.45000000000002,48.0,132.5,48.0
2018-01-12 23:20:00,131.75,149.0,132.1,146.0,131.5,46.0,132.6,52.0
2018-01-12 23:25:00,131.65,124.0,132.0,155.0,131.75,44.0,132.8,45.0
2018-01-12 23:30:00,131.6,116.0,131.95000000000002,150.0,131.45000000000002,46.0,132.55,41.0
2018-01-12 23:35:00,131.65,104.0,132.0,147.0,131.4,42.0,132.45000000000002,40.0
2018-01-12 23:40:00,131.65,92.0,132.0,138.0,131.6,38.0,132.6,37.0
2018-01-12 23:45:00,131.6,94.0,131.95000000000002,110.0,131.55,32.0,132.45000000000002,36.0
2018-01-12 23:50:00,131.70000000000002,91.0,132.05,91.0,131.45000000000002,29.0,132.35,32.0
2018-01-12 23:55:00,131.8,84.0,132.1,97.0,131.45000000000002,28.0,132.4,30.0
2018-01-13 00:00:00,131.85,82.0,132.15,101.0,131.3,33.0,132.20000000000002,29.0
2018-01-13 00:05:00,131.8,94.0,132.1,103.0,131.1,34.0,132.0,32.0
2018-01-13 00:10:00,131.95000000000002,97.0,132.3,104.0,130.95000000000002,33.0,131.95000000000002,34.0
2018-01-13 00:15:00,131.8,90.0,132.20000000000002,103.0,130.95000000000002,33.0,131.95000000000002,32.0
2018-01-13 00:20:00,131.75,88.0,132.05,106.0,131.25,32.0,132.20000000000002,31.0
2018-01-13 00:25:00,131.95000000000002,84.0,132.3,96.0,131.1,28.0,132.0,30.0
2018-01-13 00:30:00,132.15,89.0,132.5,113.0,131.3,30.0,132.25,34.0
2018-01-13 00:35:00,131.9,101.0,132.25,105.0,130.75,34.0,131.85,34.0
2018-01-13 00:40:00,131.6,97.0,132.0,95.0,130.70000000000002,31.0,131.75,35.0
2018-01-13 00:45:00,132.0,100.0,132.4,105.0,131.05,34.0,132.15,36.0
2018-01-13 00:50:00,131.95000000000002,104.0,132.35,97.0,131.0,32.0,132.15,40.0
2018-01-13 00:55:00,132.20000000000002,89.0,132.6,82.0,130.9,27.0,132.05,32.0
2018-01-13 01:00:00,132.1,90.0,132.5,92.0,131.20000000000002,27.0,132.3,34.0
2018-01-13 01:05:00,131.95000000000002,98.0,132.35,95.0,131.20000000000002,26.0,132.3,38.0
2018-01-13 01:10:00,131.75,116.0,132.1,105.0,131.35,28.0,132.4,47.0
2018-01-13 01:15:00,131.65,106.0,132.0,118.0,131.05,34.0,132.1,43.0
2018-01-13 01:20:00,131.8,117.0,132.20000000000002,133.0,131.25,40.0,132.35,48.0
2018-01-13 01:25:00,131.65,119.0,132.0,130.0,131.0,39.0,132.1,46.0
2018-01-13 01:30:00,131.55,121.0,131.9,116.0,130.95000000000002,36.0,131.95000000000002,40.0
2018-01-13 01:35:00,131.70000000000002,110.0,132.05,122.0,130.85,37.0,131.85,38.0
2018-01-13 01:40:00,131.45000000000002,114.0,131.8,127.0,130.9,43.0,131.9,39.0
2018-01-13 01:45:00,131.55,103.0,131.95000000000002,125.0,130.9,42.0,131.95000000000002,36.0
2018-01-13 01:50:00,131.55,107.0,131.95000000000002,126.0,131.05,45.0,132.1,34.0
2018-01-13 01:55:00,131.75,122.0,132.15,127.0,131.35,43.0,132.4,38.0
2018-01-13 02:00:00,131.6,108.0,132.0,126.0,131.35,40.0,132.4,38.0
2018-01-13 02:05:00,131.6,112.0,131.95000000000002,124.0,131.4,43.0,132.4,40.0
2018-01-13 02:10:00,131.70000000000002,118.0,132.05,138.0,131.25,45.0,132.25,41.0
2018-01-13 02:15:00,131.65,129.0,132.0,141.0,131.3,48.0,132.3,45.0
2018-01-13 02:20:00,131.65,126.0,132.0,127.0,131.35,43.0,132.25,41.0
2018-01-13 02:25:00,131.85,132.0,132.20000000000002,131.0,131.6,45.0,132.6,43.0
2018-01-13 02:30:00,131.75,129.0,132.1,143.0,131.3,46.0,132.25,47.0
2018-01-13 02:35:00,131.55,127.0,131.85,146.0,131.20000000000002,44.0,132.20000000000002,50.0
2018-01-13 02:40:00,131.5,135.0,131.85,137.0,131.25,42.0,132.35,58.0
2018-01-13 02:45:00,131.25,148.0,131.6,138.0,130.95000000000002,45.0,131.95000000000002,53.0
2018-01-13 02:50:00,131.25,143.0,131.6,142.0,131.05,47.0,132.1,49.0
2018-01-13 02:55:00,131.35,148.0,131.75,164.0,131.0,59.0,132.15,48.0
2018-01-13 03:00:00,131.6,136.0,131.95000000000002,163.0,130.85,56.0,131.9,47.0
2018-01-13 03:05:00,131.3,175.0,131.70000000000002,149.0,130.65,57.0,131.70000000000002,54.0
2018-01-13 03:10:00,131.5,171.0,131.85,162.0,130.8,55.0,131.8,55.0
2018-01-13 03:15:00,131.55,163.0,131.9,152.0,130.95000000000002,52.0,131.9,51.0
2018-01-13 03:20:00,131.5,149.0,131.85,151.0,130.85,44.0,131.9,55.0
2018-01-13 03:25:00,131.4,158.0,131.75,136.0,130.85,44.0,131.9,51.0
2018-01-13 03:30:00,131.3,154.0,131.65,142.0,130.85,50.0,131.85,50.0
2018-01-13 03:35:00,131.55,142.0,131.9,156.0,131.1,50.0,132.05,49.0
2018-01-13 03:40:00,131.55,139.0,131.9,139.0,131.0,43.0,132.0,48.0
2018-01-13 03:45:00,131.55,138.0,131.9,134.0,130.95000000000002,41.0,131.9,45.0
2018-01-13 03:50:00,131.65,136.0,132.0,148.0,131.05,47.0,132.05,48.0
2018-01-13 03:55:00,131.45000000000002,129.0,131.8,148.0,131.35,46.0,132.3,41.0
2018-01-13 04:00:00,131.4,141.0,131.75,134.0,131.3,43.0,132.20000000000002,40.0
2018-01-13 04:05:00,131.20000000000002,144.0,131.55,155.0,131.4,52.0,132.3,44.0
2018-01-13 04:10:00,131.3,144.0,131.6,143.0,131.3,45.0,132.1,43.0
2018-01-13 04:15:00,131.5,134.0,131.8,148.0,131.4,44.0,132.25,40.0
2018-01-13 04:20:00,131.4,136.0,131.70000000000002,157.0,131.3,46.0,132.1,45.0
2018-01-13 04:25:00,131.55,138.0,131.85,157.0,131.35,45.0,132.20000000000002,47.0
2018-01-13 04:30:00,131.55,133.0,131.85,158.0,131.6,44.0,132.45000000000002,44.0
2018-01-13 04:35:00,131.3,122.0,131.6,150.0,131.25,38.0,132.1,42.0
2018-01-13 04:40:00,131.45000000000002,135.0,131.75,156.0,131.25,44.0,132.1,42.0
2018-01-13 04:45:00,131.3,138.0,131.65,165.0,131.1,45.0,132.0,46.0
2018-01-13 04:50:00,131.45000000000002,133.0,131.75,145.0,131.1,40.0,131.9,42.0
2018-01-13 04:55:00,131.4,119.0,131.70000000000002,134.0,131.1,37.0,131.85,41.0
2018-01-13 05:00:00,131.3,131.0,131.65,134.0,131.3,40.0,132.15,39.0
2018-01-13 05:05:00,131.3,116.0,131.6,130.0,131.25,39.0,132.1,36.0
2018-01-13 05:10:00,131.25,123.0,131.6,119.0,131.25,41.0,132.15,37.0
2018-01-13 05:15:00,131.20000000000002,126.0,131.55,124.0,131.15,45.0,132.20000000000002,39.0
2018-01-13 05:20:00,131.4,124.0,131.75,126.0,131.4,44.0,132.35,39.0
2018-01-13 05:25:00,131.75,133.0,132.1,116.0,131.45000000000002,41.0,132.5,44.0
2018-01-13 05:30:00,131.85,130.0,132.20000000000002,127.0,131.3,40.0,132.3,50.0
2018-01-13 05:35:00,131.75,132.0,132.1,136.0,131.15,46.0,132.15,46.0
2018-01-13 05:40:00,131.75,151.0,132.1,133.0,131.20000000000002,47.0,132.15,51.0
2018-01-13 05:45:00,131.65,150.0,131.95000000000002,124.0,130.85,47.0,131.65,51.0
2018-01-13 05:50:00,131.45000000000002,139.0,131.75,145.0,130.65,57.0,131.5,50.0
2018-01-13 05:55:00,131.4,122.0,131.75,132.0,131.05,46.0,131.95000000000002,46.0
2018-01-13 06:00:00,131.65,124.0,131.95000000000002,125.0,131.25,45.0,132.15,44.0
2018-01-13 06:05:00,131.55,121.0,131.85,128.0,131.1,50.0,131.9,42.0
2018-01-13 06:10:00,131.5,132.0,131.8,139.0,131.0,52.0,131.85,45.0
2018-01-13 06:15:00,131.65,144.0,131.95000000000002,149.0,131.20000000000002,56.0,132.05,47.0
2018-01-13 06:20:00,131.65,125.0,131.95000000000002,134.0,131.05,46.0,132.0,43.0
2018-01-13 06:25:00,131.6,106.0,131.9,130.0,131.05,42.0,132.0,38.0
2018-01-13 06:30:00,131.8,115.0,132.15,123.0,131.3,44.0,132.25,36.0
2018-01-13 06:35:00,131.6,121.0,131.95000000000002,111.0,131.35,43.0,132.35,36.0
2018-01-13 06:40:00,131.75,118.0,132.1,124.0,131.45000000000002,41.0,132.5,41.0
2018-01-13 06:45:00,131.85,114.0,132.20000000000002,110.0,131.35,41.0,132.45000000000002,34.0
2018-01-13 06:50:00,131.55,119.0,131.95000000000002,121.0,131.20000000000002,45.0,132.20000000000002,37.0
2018-01-13 06:55:00,131.8,122.0,132.15,113.0,131.20000000000002,45.0,132.15,38.0
2018-01-13 07:00:00,131.9,119.0,132.3,112.0,131.35,48.0,132.35,39.0
2018-01-13 07:05:00,131.75,131.0,132.1,109.0,131.3,48.0,132.35,37.0
2018-01-13 07:10:00,131.65,119.0,132.0,103.0,131.25,46.0,132.3,34.0
2018-01-13 07:15:00,131.65,122.0,132.0,98.0,131.1,42.0,132.15,34.0
2018-01-13 07:20:00,131.5,123.0,131.85,86.0,131.20000000000002,36.0,132.20000000000002,35.0
2018-01-13 07:25:00,131.55,123.0,131.9,100.0,131.6,38.0,132.55,38.0
2018-01-13 07:30:00,131.65,119.0,132.0,105.0,131.8,38.0,132.8,35.0
2018-01-13 07:35:00,131.65,137.0,131.95000000000002,105.0,131.6,42.0,132.55,42.0
2018-01-13 07:40:00,131.70000000000002,117.0,132.05,107.0,131.75,40.0,132.70000000000002,36.0
2018-01-13 07:45:00,131.75,119.0,132.1,117.0,131.70000000000002,39.0,132.65,37.0
2018-01-13 07:50:00,131.55,128.0,131.85,127.0,131.15,40.0,132.1,43.0
2018-01-13 07:55:00,131.5,127.0,131.8,133.0,131.3,37.0,132.1,47.0
2018-01-13 08:00:00,131.55,131.0,131.8,127.0,131.25,38.0,132.05,49.0
2018-01-13 08:05:00,131.70000000000002,123.0,131.95000000000002,115.0,131.15,37.0,131.9,42.0
2018-01-13 08:10:00,131.55,124.0,131.85,125.0,131.05,38.0,131.85,41.0
2018-01-13 08:15:00,131.6,107.0,131.9,134.0,130.70000000000002,37.0,131.6,39.0
2018-01-13 08:20:00,131.70000000000002,116.0,132.0,139.0,130.6,42.0,131.5,41.0
2018-01-13 08:25:00,131.85,115.0,132.20000000000002,131.0,130.70000000000002,43.0,131.70000000000002,40.0
2018-01-13 08:30:00,131.65,109.0,132.0,120.0,130.6,41.0,131.65,39.0
2018-01-13 08:35:00,131.35,100.0,131.75,103.0,130.5,33.0,131.5,36.0
2018-01-13 08:40:00,131.45000000000002,92.0,131.8,96.0,130.6,33.0,131.6,34.0
2018-01-13 08:45:00,131.70000000000002,98.0,132.05,98.0,130.9,32.0,131.9,38.0
2018-01-13 08:50:00,131.6,93.0,131.95000000000002,99.0,131.25,36.0,132.3,30.0
2018-01-13 08:55:00,131.4,93.0,131.8,96.0,130.95000000000002,35.0,132.05,32.0
2018-01-13 09:00:00,131.6,85.0,132.0,97.0,131.05,34.0,132.15,29.0
2018-01-13 09:05:00,131.6,94.0,132.0,89.0,130.8,34.0,131.9,30.0
2018-01-13 09:10:00,131.8,92.0,132.15,100.0,131.0,33.0,132.0,32.0
2018-01-13 09:15:00,131.85,88.0,132.20000000000002,96.0,131.20000000000002,33.0,132.20000000000002,31.0
2018-01-13 09:20:00,131.75,87.0,132.05,89.0,131.15,30.0,132.1,30.0
2018-01-13 09:25:00,131.6,89.0,131.9,82.0,131.20000000000002,30.0,132.1,27.0
2018-01-13 09:30:00,131.8,95.0,132.1,87.0,131.20000000000002,34.0,132.15,29.0
2018-01-13 09:35:00,131.75,103.0,132.05,98.0,131.4,37.0,132.25,31.0
2018-01-13 09:40:00,131.70000000000002,107.0,132.05,100.0,131.5,39.0,132.4,32.0
2018-01-13 09:45:00,131.70000000000002,101.0,132.0,96.0,131.25,35.0,132.1,29.0
2018-01-13 09:50:00,131.5,106.0,131.8,94.0,131.3,34.0,132.1,32.0
2018-01-13 09:55:00,131.45000000000002,108.0,131.75,96.0,131.05,36.0,132.0,31.0
2018-01-13 10:00:00,131.55,103.0,131.9,91.0,131.35,33.0,132.3,31.0
2018-01-13 10:05:00,131.4,109.0,131.70000000000002,95.0,131.15,32.0,132.05,34.0
2018-01-13 10:10:00,131.55,96.0,131.85,94.0,131.1,31.0,132.0,28.0
2018-01-13 10:15:00,131.75,94.0,132.05,98.0,130.9,30.0,131.8,30.0
2018-01-13 10:20:00,131.45000000000002,93.0,131.75,94.0,130.8,27.0,131.70000000000002,30.0
2018-01-13 10:25:00,131.15,101.0,131.5,98.0,130.70000000000002,29.0,131.65,28.0
2018-01-13 10:30:00,131.25,102.0,131.6,97.0,130.6,28.0,131.6,30.0
2018-01-13 10:35:00,131.35,106.0,131.75,99.0,130.20000000000002,31.0,131.35,30.0
2018-01-13 10:40:00,131.45000000000002,116.0,131.85,108.0,130.35,31.0,131.45000000000002,37.0
2018-01-13 10:45:00,131.35,106.0,131.70000000000002,106.0,130.4,30.0,131.45000000000002,32.0
2018-01-13 10:50:00,131.4,111.0,131.8,108.0,130.6,31.0,131.70000000000002,33.0
2018-01-13 10:55:00,131.75,107.0,132.1,107.0,130.9,30.0,132.0,28.0
2018-01-13 11:00:00,131.85,109.0,132.25,115.0,131.05,33.0,132.20000000000002,29.0
